STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/4/2011,74,60,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/5/2011,70,52,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/6/2011,58,41,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/7/2011,64,42,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/8/2011,68,43,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/9/2011,75,52,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/10/2011,77,52,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/11/2011,78,57,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/12/2011,82,64,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/13/2011,85,62,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/14/2011,62,50,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/15/2011,57,41,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/16/2011,56,39,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/17/2011,60,39,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/18/2011,66,40,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/19/2011,71,44,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/20/2011,62,49,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/21/2011,71,50,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/22/2011,70,55,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/23/2011,61,43,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/24/2011,61,46,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/25/2011,61,47,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/26/2011,70,47,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/27/2011,67,48,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/28/2011,68,49,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/29/2011,62,52,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/30/2011,61,45,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/1/2011,50,40,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/2/2011,49,35,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/3/2011,59,34,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/4/2011,62,40,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/5/2011,71,44,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/6/2011,71,47,48
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/7/2011,74,48,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/8/2011,80,49,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/9/2011,81,62,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/10/2011,79,50,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/11/2011,80,50,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/12/2011,80,50,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/13/2011,76,50,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/14/2011,64,52,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/15/2011,53,43,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/16/2011,53,39,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/17/2011,57,46,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/18/2011,54,45,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/19/2011,50,38,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/20/2011,48,43,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/21/2011,45,42,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/22/2011,47,35,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/23/2011,59,33,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/24/2011,60,33,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/25/2011,52,38,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/26/2011,44,41,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/27/2011,48,38,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/28/2011,45,29,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/29/2011,50,30,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/30/2011,49,30,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/31/2011,51,30,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/1/2011,54,39,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/2/2011,57,42,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/3/2011,53,41,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/4/2011,47,29,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/5/2011,48,29,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/6/2011,54,30,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/7/2011,62,37,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/8/2011,57,40,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/9/2011,46,41,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/10/2011,50,36,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/11/2011,42,32,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/12/2011,40,34,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/13/2011,58,34,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/14/2011,60,42,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/15/2011,51,38,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/16/2011,54,35,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/17/2011,38,28,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/18/2011,38,26,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/19/2011,49,26,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/20/2011,49,34,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/21/2011,35,29,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/22/2011,37,24,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/23/2011,39,26,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/24/2011,44,28,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/25/2011,48,40,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/26/2011,57,45,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/27/2011,53,39,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/28/2011,39,31,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/29/2011,40,32,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/30/2011,40,31,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/1/2011,42,29,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/2/2011,39,23,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/3/2011,35,22,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/4/2011,46,35,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/5/2011,48,30,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/6/2011,35,27,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/7/2011,30,27,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/8/2011,33,25,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/9/2011,31,22,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/10/2011,24,19,19
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/11/2011,34,19,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/13/2011,46,36,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/14/2011,44,31,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/15/2011,50,35,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/16/2011,46,28,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/17/2011,29,20,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/18/2011,30,20,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/19/2011,42,29,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/20/2011,39,22,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/21/2011,32,21,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/22/2011,38,31,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/23/2011,34,24,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/24/2011,30,26,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/25/2011,37,29,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/26/2011,37,33,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/27/2011,44,32,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/28/2011,39,18,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/29/2011,27,18,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/30/2011,33,26,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/31/2011,38,30,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/2/2012,35,25,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/3/2012,26,16,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/4/2012,22,16,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/5/2012,30,18,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/6/2012,42,22,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/7/2012,46,30,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/8/2012,36,20,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/9/2012,37,20,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/10/2012,41,28,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/11/2012,44,27,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/12/2012,49,29,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/13/2012,38,20,20
